jan-21,fev-21,mar-21,abr-21,may-21,jun-21,jul-21,ago-21,set-21,out-21,nov-21,dez-21
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
82.49,123.42,84.12,45.1,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
126.76,69.42,65.344942,46.17,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
102.12,61.42,81.9,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,44.77,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
74.25,44.65,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
236.03,44.65,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
178.24,97.32,90.99,80.5,45.373512,55.69,70.77,59.32,61.92,73.22,39.68,39.68
144.5,225.95,171.42,165.12,142.772296,135.9,146.37,164.36,43.21,39.68,39.68,39.68
112.03,63.28,65.05,73.45,39.68,84.69,87.56,105.57,84.45,53.45,39.68,39.68
155.07,76.31,91.1,46.17,39.68,55.47,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
64.57,45.61,61.53,49.78,39.68,44.05,39.68,39.68,39.68,39.68,39.68,39.68
130.21,145.23,94.4,73.45,39.68,39.68,56.08856,39.68,43.21,45.56,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
40.96,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
76.46,61.207758,42.17883,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
135.42,87.29,103.33,39.68,39.68,69.9,49.22857,66.06,70.48,64.83676,40.87,39.68
204.3,116.21,71.2,39.68,39.68,39.68,39.68,39.68,43.85,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
67.16,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
69.9,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
141.91,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
76.46,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
58.71,39.68,39.68,39.68,51.28,58.06,45.13,51.4,39.68,39.68,39.68,39.68
106.71,90.19,86.91,73.95,39.68,96.3,161.25,184.71678,245.13,133.34,107.18,49.61
50.62,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
70.96,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
60.9,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
88.65,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
93.75,98.02,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
78.25,97.65,209.211423,114.02,39.68,39.68,53.33,47.03,51.98,39.68,39.68,39.68
267.7,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
83.26,73.13,92.62,86.33,67.16,45.22,39.68,39.68,39.68,39.68,39.68,39.68
209.39,357.41,261.3,133.35,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
224.42,89.13,133.35,138.52,65.19,80.46,95.55,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
87.6,100.51,84.81,128.23,130.79,138.69,54.07,70.49,42.45,39.68,39.68,39.68
122.43,89.9,65.05,75.76,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
50.79,60.79,39.68,86.33,72.26,43.55,51.04,80.02,72.4,73.22,67.92,53.4
39.68,39.68,43.8,66.69,72.26,53.4,73.68,41.27529,49.65,39.68,39.68,39.68
58.71,66.84,59.25,86.33,111.94,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,49.66,42.73,39.68,41.7,40.75,48.12,64.36,39.68,39.68
39.68,39.93,56.83,39.68,60.96,39.68,39.68,39.68,39.68,39.68,39.68,39.68
73.11,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
51.35,39.68,39.68,46.17,39.68,39.68,39.68,39.68,39.68,39.7,39.68,39.68
39.68,39.68,67.94,73.45,57.67,48.15,39.68,40.02,39.68,39.68,39.68,45.02
39.68,41.05,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
81.51,78.97,63.19,86.33,39.68,39.68,39.68,39.68,40.05,39.68,52.18,60.91
88.65,64.07,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
215.88,107.57,88.97,78.49,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
130.41,112.31,74.44,50.17,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
81.42,79.43,39.68,39.69,39.68,39.68,39.68,39.68,39.68,39.68,39.68,40.39
104.83,88.98,39.68,39.68,39.68,45.22,73.69,65.83,75.18,73.55,82.81,42.89
192.82,125.76,81.9,48.41,39.68,40.67,39.68,39.68,39.68,39.68,39.68,39.68
215.59,199.11,343.57,274.83,284.04,117.5,130.22,137.75,224.42,267.7,389.32,238.05
