jan-21,fev-21,mar-21,abr-21,may-21,jun-21,jul-21,ago-21,set-21,out-21,nov-21,dez-21
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
55.496385,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
144.95,39.68,57.18,39.68,39.68,74.57,88.88,89.62,99.38,59.75,60.21,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,41.54,39.68,39.68,39.68,39.68
126.85,39.68,78.480794,39.68,39.68,51.06,54.01,41.51,39.68,39.68,39.68,39.68
135.07,134.28,129.8,132.39,167.89,170.67,135.01,154.94,149.705167,100.084892,71,59.69
39.68,39.68,39.68,39.68,39.68,39.68,42.1,43.8004,39.68,39.68,50.71,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,46.71,48.151652,39.68,55.87
81.47,39.68,39.68,39.68,39.68,100.53,88.88,105.52468,112.35,83.06,91.48,60.62
183.26,39.68,39.68,61.67,39.68,52.09,49.53,42.83,39.68,46.02,77.914861,75.1
43.72,39.68,39.68,39.68,39.68,41.88,49.03,51.36,43.28,55.082428,63.7,53.6
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
126.71,84.5,75.17,39.68,123.75,135.53,160.04,204.31,167.52,121.464588,114.54,39.68
262.03,150.55,209.201827,206.635,252.738,301.171776,373.33,265.88,221.18,185.96,76.98,50.311076
114.07,39.68,77.13,39.68,39.68,39.68,39.68,66.88,44.26,53.04,42.02,63.39
72.53,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
71.23,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
53.95,39.68,39.68,39.68,39.68,60.7,63.52,69.78651,59.194676,39.73,39.68,39.68
241.48,191.15,167.34,185.94,144.35,142.61,133.97,186.89,164.14,120.74,116.53,39.68
39.68,39.68,39.68,39.68,39.68,69.92,60.85,63.66,55.66,39.68,39.68,39.68
64.73,79.38,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
71.01,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
70.95,39.68,121.99,150.28,39.68,39.68,78.62,72.15,78.72,133.52,101.63,59.19
39.68,39.68,39.68,39.68,39.68,39.68,42.1,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,77.09,101.73,97.01,79,59.28,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,41.68,39.68,39.68,39.68,39.68,39.68
57.76,39.68,39.68,39.68,39.68,53.56,66.07,66.61,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,60.44,48.15,39.68,39.68,39.68,39.68,39.68
49.98,52.11,39.68,39.68,39.68,76.69,90.11,57.06,52.45,52.96,39.68,39.68
39.68,39.68,80.68,113.65,39.68,103.45,126.87,147.19138,167.71,182.44,115.38,84.16
39.68,39.68,39.68,111.15,104.54,122.59,133.97,133.86,149.665167,187.2,113.55,106.21
39.68,39.68,39.68,39.68,39.68,46.83,56.87,63.66,58.5,79.24,56.43,53.4
39.68,39.68,39.68,39.68,39.68,52.1,55.3,66.61,46.94,42.685896,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,74.88,105.33,135.27,132.48,88.94,98.97
48.74,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,41.54,46.97,47.54718,39.68,39.68
39.68,39.68,39.68,39.68,39.68,74.49,92.03,95.74,65.56,87.68,76.71,59.55
116.59,81.29,92.01,39.68,58.67,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,41.49,39.68,52.98,54.61,39.68,42.73
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,44.76,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,44.22,54.29,75.701102,60.283012,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
65.73,48.09,87.91,86.04,39.68,53.38,56.87,42.32,39.68,39.68,39.68,39.68
94.82,39.68,122.97,114.97,39.68,110.45,170.86,95.65,141.95,109.07,76.71,93.23
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,49.3,65.8,46.22,59.24,39.68,39.68,39.68
160.32,190.29,193.415269,144.35,127.99,139.57,192.54,212.09,130.49,66.96,50.76,39.68
117.54654,136.94,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
147.21,249.46,128.343279,117.26,97.11,122.58,92.67,106.48,98.75,100.21,66.74,53.55
39.68,39.68,39.68,39.68,57.23,45.86,54.59,41.62,39.68,39.68,39.68,39.68
71.01,39.68,39.68,39.68,39.68,44.16,39.68,39.68,39.68,39.68,39.68,39.68
71.01,111.97,39.68,39.68,39.68,39.68,83.24,63.99,68.43,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,42.1,39.68,39.68,50.68,63.67,109.76
39.68,39.68,39.68,39.68,39.68,72.37,90.81,64.89,72.59,39.68,39.68,39.68
96.77,150.9,175.95,152.03,180.3,141.23,127.62,145.39,149.625167,119.04,105.14,157.89
39.68,122.78,126.072408,84.91,39.68,39.68,83.24,42.94,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,41.61,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,53.28,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,92.49284,105.25,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
45.53,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
57.76,62.35,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
162.76,148.844988,128.96,62.315,71.58,103.45,89.14999,81.48551,123.88,180.06,107.12,105.24
277.09,498.02,518.85,237.71,554.144384,266.14,288.95,255.72,318.781636,329.88,266.73,347.25
39.68,81.29,118.785269,58.89,81.63,106.24,101.89937,132.2,149.66,138.21,116.54,152.22
95.5,154.65,39.68,115.52,123.75,165.81,160.04,146.02873,180.36,130.45,73.12,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,52.1,58.52,68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,58.6,76.41,93.25,69.078272,42.86,39.68
39.68,64.34,39.68,39.68,39.68,103.45,136.83,95.65,105.04,123.37,133.15,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,51.25,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
122.54,39.68,39.68,39.68,39.68,39.68,56.42,57.85,63.281847,79.44,50.77,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
65.2,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,55.39394,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,44.312948,39.68,39.68
48.38,70.87,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
43.72,50.6,39.68,39.68,39.68,39.68,39.68,47.52,39.68,63.89,39.68,39.68
115.976805,113.66875,88.98,80.46,85.81,94.67,54.80099,49.7,39.68,39.68,39.68,39.68
198.7,191.1,205.24,185.94,180.3,121.945458,134.4,145.51,134.86,140.96,88.98,39.68
39.68,39.68,39.68,43.08,39.68,39.68,42.1,39.68,59.24,74.29,76.85,39.68
82.18,115.36,125.92,150.3,39.68,55.13,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,77.11,60.69,70.08551,87.343203,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,65.04,43.03119,54.32,54.84,39.68,39.68,39.68
57.76,84.42,85.74,39.68,82.24,109.29,105.5,135.9,84.97,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,44.49,54.32,41.44,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,59.78,39.68,39.68,39.68,39.68,39.68,39.68
71.07,128.91,123.99,162.79,144.96,121.52,123.43,111.58,97.33,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,89.27,92.03,103.48,111.12,70.46,114.54,92.09
39.68,39.68,39.68,39.68,39.68,71.1,46.07,45.17,45.37,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
