jan-20,fev-20,mar-20,abr-20,may-20,jun-20,jul-20,ago-20,set-20,out-20,nov-20,dez-20
42.35,97.69,42.35,42.35,42.35,42.35,99.83,74.73,74.25,58.45,94.94,42.35
42.35,42.35,42.35,46.22,42.35,72,92.34,93.5,85.955835,108.650972,129.715121,123.65
57.4,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
195.53,88.13,46.191656,42.35,42.35,42.35,42.35,42.35,42.35,42.35,51.27749,42.35
94.51,60.17,45.73,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
157.85,147.74,201.69,212.88,120.25,118.216678,82.6,57.23,51.715167,114.805054,112.33,83.79
86.62,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
129.8,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
85.71,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,54.06,73.96,69.18,42.35,42.35,64.6,61.08
126.565094,64.372847,45.7,88.74,42.35,42.35,87.28,87.19,55.675167,42.35,42.35,42.35
146.66923,120.32,147.89,228.83,152.14,163.83,200.65,165.96004,137.273774,90.095876,97.56,91.49
57.253948,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
161.24,67.812539,147.89,101.66,109.98,90.16,111.89,107.1,140.511867,92.01,47.16,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,53.055718,42.35,42.35,42.35
453.96,513.89,199.42,214.49,202.115161,256.31,281.599266,315.86,386.87,513.89,513.89,183.63
57.53,42.35,46.35,55.59,42.35,46.22,70.77,62.77,69.44,72.2881,69.65,42.35
301.69,212.24,195.54,88.74,111.517978,76.098814,92.34,74.28,85.955835,42.35,42.35,42.35
450.14,513.89,513.89,215.295,213.025015,192.68,228.950284,234.891992,216.12,314.23,212.94,205.74
121.058612,98.26,103.34,120.8,88.74,42.35,42.35,42.35,42.35,42.35,42.35,42.35
163.93,188.17,219.33,227.91,173.26,175.65,187,185.42,158.58,216.52,248.87,157.28
88.74,180.88,61.753046,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
237.03,180.88,162.7,121.23,49.03,42.35,42.35,42.35,42.35,42.35,42.35,42.35
148.556562,137.179498,183.78,196.705,42.35,42.35,98.64,92.11,96.51,118.542398,133.276918,131.126768
106.14,149.26,93.741584,116.46,42.35,42.35,92.34,93.5,85.955835,78.197344,77.910095,42.35
192.22,177.27734,212.026222,239.13,112.18,147.19,121.875686,101.1,115.444028,117.02,104.34,42.35
186.89,228.12,176.927062,237.68,251.62,291.28,239.67,307.49,306.59,255.47,271.41,167.07
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
94.23,116.83,42.35,42.35,42.35,71.72,126.34,106.35,115.62,145.355054,142.2,195.015094
94.28,95.3,137.53,146.05,160.97,169.84,160.75,168.249368,179.412672,147.06,184.247323,181.04
269.42,253.77,308.02,287.115,207.1,151.7,192.64549,188.596056,207.976446,184.96,172.559301,129.98
130.61,189.34,106.51,120.8,42.35,42.35,131.02,127.96,158.450217,141.73,141.12,150.82
149.93,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
299.59,189.001333,162.23,156.47,175.47,177.92,192.34,208.72404,210.97,267.21,323.03,193.045094
228.53,217.04,249.57,265.29,146.82,143.55,226.66,232.38,281.5,225.79,192.78,187.1
106.78,186.2,160.77,233.96,167.384542,214.36881,202.17,165.67,136.26,92.98,133.276918,91.49
163.93,65.41,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
149.24,88.22,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
161.946606,133.89,75.74,89.8,88.74,46.22,42.35,42.35,51.901887,60.68,68.32,42.35
258.24,267.554799,308.02,513.89,289.69,316.04,309.67,424.55,348.41,353.75,452.34,261.93
103.567546,94.873318,92.264136,134.955,137.39,173.59,146.01,155.46,141.21,139.791146,129.76,118.99
184.92,119.61,199.37,213.26,225.56,135.54,105.1,92.2,81.58,49.196674,45.264861,42.35
58.36,129.04,163.31,223.48,209.06,221.78,217.07,219.22722,240.72,206.06,212.82,125.47
163.08,205.74,169.63,189.81,169.21,217.5,239.24,230.98,181.768076,165.98,193.82,198.668982
108.55,134.42,122.36,82.35,88.74,122.95,105.1,95.05,74.6,93.72,53.38,42.35
61.36,105.37,42.35,98.02,42.35,163.9,141.73,186.142144,158.32,152.153694,99.4,42.35
42.35,42.35,42.35,42.35,125.43,154.59,127.66,145.08,93.96,99.79,80.09583,42.35
