jan-21,fev-21,mar-21,abr-21,may-21,jun-21,jul-21,ago-21,set-21,out-21,nov-21,dez-21
180.81,205.49,210.63,418.7,125.2272,152.384292,142.89,145.95,128.75,80.15,55.94,74.06
176.19,152.25909,80.52,39.68,98.71,107.78,109.66,103.72403,121.56,96.81,75.63,107.23
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,111.17,39.68,127.41,111.58,83.96,66.376346,75.87,60.94,39.68
77.6,64.47,52.47,39.68,99.82,82.76,78.07,76.57,41.612024,39.68,39.68,39.68
65.24,46.84,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
56.13,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,63.23,52.84,101.7
183.43,108.11,39.68,39.68,39.68,53.89,76.45,63.91,54.055167,96.49,87.27,54.3
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,42.38,43.36,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,74.97
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,41.45,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
88.98,39.68,89.3,112.09,55.81,60.20208,67.0612,59.1,55.25,47.19,64.83,75.34
150.83,58.58,107.97,123.22,166.98,178.3,199.83,170.68,173.37,210.486112,216.35,138.06
39.68,39.68,39.68,58.5,83.99,77.48,107.76,67.44,66.772338,84.38,72.63,83.9
39.68,39.68,39.68,67.69,90.5,110.87,108.40158,97.86,130.49,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
162.01,177.81,151.705269,193.32,228.68,328.97,290.96,242.74,236.73,329.28,351.89,208.41
39.68,46.84,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,52.81,122.3,128.32,138.3304,119.72731,139.53,152.08,161.11,177.32
39.68,39.68,39.68,53.4,67.62,39.68,78.89,59.1,68.89,39.68,39.68,39.68
61.42,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,47.04,59.54,40.08,54.31,43.2,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
