jan-21,fev-21,mar-21,abr-21,may-21,jun-21,jul-21,ago-21,set-21,out-21,nov-21,dez-21
39.68,39.68,39.68,39.68,39.68,63.56,89.87,101.88,89.67,57.03,45.89,57.32
50.68,39.68,39.68,39.68,39.68,147.08,104.1,81.76,81.9,104.3,58.45,88.66
39.68,39.68,39.68,39.68,39.68,39.68,73.51,70.82,63.95,92.67,39.68,56.27
39.68,39.68,39.68,39.68,39.68,40.1,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,46.82,39.68,39.68,39.68,39.68,84.52,83.43,101.967191,57.62,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,64.28,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.948684,39.68,39.68,39.68
132.71199,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,66.93,57.78,73.84,48.94,39.68,39.68
132.716735,142.58,128.13,136.65,121.6,140.94312,127.84342,128.35,131.225167,95.514892,39.68,58.39
165.52,143.11,110,96.85,39.68,39.68,70.18,59.68,54.54,39.68,39.68,39.68
85.81,147.22,173.74,131.93,39.68,117.08,108.12,116.55,138.125167,130.068376,59,59.745269
131.23,100.05,119.58,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,86.06,69.85,103.34,83.37,90.11,125.63,83.854188,97.55,65.02,72.7
53.57,123.78,129.91,136.38,99.7,69.85,89.97,87.91469,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,56.58,40.92,39.68,39.68,39.68,39.68
