21-Jan,21-Feb,21-Mar,21-Apr,21-May,21-Jun,21-Jul,21-Aug,21-Sep,21-Oct,21-Nov,21-Dec
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,48.23,42.35,57.61,57.46,52.16,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,46.49,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,46.49,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,51.41,42.35,45.38,87.42,43.59,42.35,42.35
42.35,42.35,42.35,42.35,42.35,49.14,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,131.72,91.14,101.34,113.26,122.11,150.35,164.22,119.76
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
62.8,117.07,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
138.21,153.42,164.16,115.57,142.12,126.12,103.14,107.63,115.75,108,127.14,119.57
42.35,42.35,42.35,42.35,42.35,93.06,116.02,114.77,120.41,150.13,129.05,118.13
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
60.94,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,69.4,87.46,89,92.21,69.06,75.06,119.57
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
66.57,78.34,42.35,42.35,42.35,65.49,42.35,44.44,42.35,93.49,89.57,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,69.33,59.67,53.08,69.1,42.35,42.35
151.04,109.15,103.1,71.71,108.33,127.29,83.18,108.88,117.88,154.56,215.73,162.4
42.35,42.35,42.35,42.35,42.35,68.47,96.43,87.44,72.41,47.83,42.35,42.35
193.89,234.59,247.88,192.24,236.56,236.48,130.75,135,115.38,153.6,124.92,101.59
94.07,42.35,45.83,42.35,70.38,105.3,66.92,68.27,74.88,70.1,70.62,42.35
42.35,42.35,74.79,75.08,42.35,65.3,93.03,109.06,64.48,61.66,48.74,42.35
42.35,42.35,42.35,42.35,42.35,42.35,67.43,48.17,54.52,48.54,58.01,65.17
42.35,42.35,42.35,42.35,92.58,128.71,175.03,158.92,176.6,172.79,256.3,122.95
42.35,42.35,42.35,42.35,42.35,42.35,44.59,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,65.49,70.46,75.98,77.31,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,54.83,76.82,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,50.29,50.01,42.35,65.49,115.81
78.6,42.35,93.73,58.22,42.35,74.9,81.64,88.82,88.74,117.11,53.06,42.35
42.35,42.35,42.35,42.35,42.35,42.35,46.82,72,50.04,46.7,42.35,42.35
42.35,42.35,42.35,42.35,42.35,65.49,83.08,89,114.54,116.22,100.76,59.58
42.35,42.35,42.35,42.35,42.35,42.35,47.38,63.39,50.51,75.82,48.85,42.35
42.35,42.35,42.35,42.35,65.46,50.31,87.54,119.89,94.15,130.61,89.05,42.35
156.9,193,143.23,141.07,79.86,88.04,82.49,76.46,108.95,101.72,95.25,42.35
42.35,42.35,42.35,42.35,42.35,78.51,89.93,74.09,90.19,51.01,44.25,42.35
42.35,42.35,42.35,88.74,70.38,87.4,75.14,88.96,42.35,42.35,42.35,42.35
96.37,42.35,42.35,42.35,42.35,50.32,78.11,52.81,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,103.75,106.03,130.78,129.03,119.05,117.23,127.28,92.5
147.85,168.85,110.48,139.98,146.45,205.74,170.22,92.73,107.71,92.11,53.34,76.71
62.65,42.35,42.35,42.35,65.46,85.44,111.16,132.97,157.07,143.85,166.8,212.6
42.35,42.35,42.35,42.35,42.35,45.38,56.6,57.33,85.34,105.35,63.83,42.78
105.76,133.31,42.98,42.35,42.35,43.66,76.83,69.06,67.24,92.53,127.81,119.57
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,48.66,42.35,52.13,42.35,67.02,47.26,42.35
64.62,42.35,42.35,42.35,42.35,42.35,57.41,50.9,45.98,56.23,77.08,42.35
126.32,204.9,236.47,290.16,237.37,242.36,206.79,209.15,236.85,166.39,154.16,43.76
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,84.5,73.36,67.43,74.32,92.21,122.55,158.79,42.35
42.35,42.35,42.35,42.35,42.35,95.97,74.98,93.4,101.13,90.62,94.9,82.1
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,63.14,42.35,42.35,42.35,42.35,42.35,42.35
123.87,98.08,153.82,179.96,227.65,196.31,205.74,203.08,283.26,243.59,221.15,222.83
62.84,42.35,42.35,42.35,42.35,42.35,42.35,42.35,47.64,42.35,42.35,42.35
42.35,42.35,101.36,42.35,80.44,96.3,101.88,76.46,82.84,69.91,42.35,48.54
42.35,42.35,42.35,42.35,42.35,42.35,42.35,44.15,47.69,42.35,42.35,42.35
94.33,193.53,236.47,208.61,226.46,115.85,130.6,113.66,148.92,64.66,54.22,119.57
42.35,80.51,42.35,58.14,82.01,92.54,117.51,105.85,117.35,124.84,129.18,161.28
190.54,171.9,172.81,193.13,226.46,238.11,246.72,240.1,261.84,267.95,283.85,223.24
139.61,62.97,75.96,84.78,78.69,102.9,140.05,145.95,172.79,186.34,241.72,102.76
42.35,42.35,42.35,42.35,42.35,42.35,63.37,67.59,58.59,43.38,42.35,42.35
42.35,42.35,42.35,55.29,91.53,84.31,61.3,68.22,56.19,50.42,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,50.33,47.8,64.55,69.73,99.17
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
52.5,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,89.61,118.82,63.76,59.93,74.48,66.74,53.12,42.35
198.59,212.2,504.97,513.89,248.65,251.03,251.51,252.06,307.51,249.75,245.55,203.28
42.35,42.35,42.35,98.5,77.55,88.74,106.02,83.69,69.04,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,65.29,50.5,42.35,51.12,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,53.7,65.79,56.54
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,65.46,83.95,101.88,116.23,102.79,143.85,168.79,162.92
64.63,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,49.24,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,70.39,70.19,42.35,42.35,45.14,46.82,75.08,80.53,80.45,87.63,90.88
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,80.13
90.43,42.35,42.35,42.35,42.35,42.35,44.59,42.35,42.35,42.35,49.67,115.87
42.35,42.35,42.35,42.35,42.35,42.35,82.71,80.31,74.16,61.49,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,55.16,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,48.89
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,45.98
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,67.51
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,57.95,82.84,78.84,74.48,67.51,78.2,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,45.38,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,80.58,94.16,74.93,68.54,50.42,42.35,42.35
49.93,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
65.68,65.85,42.35,75.08,53.06,69.3,48.65,42.35,42.35,42.35,58.21,42.35
42.35,42.35,42.35,42.35,42.35,54.25,42.35,42.35,42.35,42.35,42.35,42.35
42.35,47.83,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,73.36,75.84,74.32,42.35,52.16,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,68.41,97.68,70.38,68.47,77.8,106.93,96.09,50.42,53.89,48.41
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
94.33,180.03,153.37,42.35,42.35,42.35,54.51,93.4,50.91,42.35,42.35,42.35
172.06,203.58,144.06,98.66,55.07,104.71,69.98,72.1,73.13,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,67.89,80.87,95.86
241.49,92.92,127.6,88.86,83.45,86.48,95.18,98.48,105.7,74.9,45.53,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
72.66,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,47.39,42.35,42.35,47.83,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
44.18,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
62.39,72.53,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
164.38,234.59,115.32,62.13,63.45,57.84,42.35,42.35,47.78,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,57.43,54.6,58.66,61.33,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,70.52,81.88,109.99,122.11,122.51,165.53,163.06
42.35,42.35,42.35,42.35,42.35,63.01,71.91,75.12,57.08,50.99,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,62.17,88.74,74.48,47.83,52.1,64.41
42.35,42.35,42.35,42.35,42.35,49.88,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,75.82,77.8,99.34,106.22,67.02,42.35,42.35
42.35,42.35,42.35,42.35,42.35,63.14,49.11,78.54,80.09,66.03,44.83,42.35
84.15,82.52,89.01,42.35,42.35,42.35,42.35,42.35,42.35,65.68,55.26,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,59.27,69.98,88.07,78.94,68.87,50.91,43.18
164.67,62.97,42.35,82.53,42.35,51.41,44.76,81.6,42.35,48.97,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
177.08,138.25,196.68,190.87,180.51,151.16,127.98,138.64,143.06,214.22,246.54,150.45
42.35,93.59,71.9,125.36,110.46,88.74,106.34,108.68,115.74,150.35,167.25,205.74
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,86.76,42.35,42.35,42.35,42.35,42.35,42.35,48.68,55.31,48.71
151.12,128.33,152.96,93.35,42.8,42.35,67.11,69.54,50.91,71.31,82.74,42.35
42.35,42.35,42.35,42.35,42.35,45.93,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,87.14,42.56,50.33,47.78,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,46.69,70.78,123.08,118.38
42.35,42.35,42.35,97.72,91.33,82.12,100.79,107.58,100.18,46.33,53.12,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,50.33,82.61,42.35,60.12,68.74
42.35,42.35,42.35,42.35,84.5,94.66,106.34,107.66,116.21,84.07,82.57,42.35
75.14,87.51,110.97,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,45.81,77.8,70.24,42.35,47.83,58.01,42.35
42.35,42.35,42.35,42.35,42.35,68.47,58.87,74.06,42.35,42.35,42.35,42.35
70.01,42.35,42.35,42.35,42.35,42.87,42.35,42.35,42.35,42.35,42.35,42.35
192.38,149.36,194.53,205.74,156.6,139.41,170.26,151.75,139.78,100.76,124.89,120.55
42.35,42.35,42.35,42.35,42.35,65.49,84.88,111.27,108.84,120.61,73.21,146.89
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
143.37,127.1,111.91,42.35,42.35,42.35,42.35,42.35,42.35,50.42,46.83,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,46.49,42.35,55.16,96.11
42.35,42.35,42.35,42.35,42.35,42.35,42.35,43.71,47.81,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,48.52,42.35,42.35
53.92,108.82,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
59.43,90.62,61.83,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,56.85,93.22,130.61,50.75,72.95
242.74,181.8,205.74,172.93,183.56,191.04,183.4,187.63,201.38,257.38,301.04,333.85
185.42,142.27,179.1,188.84,154.13,115.78,98.38,99.91,156.54,209.09,154.39,204.8
185.42,42.35,42.35,51.59,66.06,42.35,52.65,67.59,90.3,173.61,175.61,135.38
107.83,42.35,42.35,98.15,122.51,105.29,101.88,102.52,122.11,69.79,77.48,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
94.83,133.01,193.73,208.15,226.46,162.07,212.84,219.32,259.78,263.98,204.38,340.16
52.78,125.6,151.28,127,119.69,104.98,79.84,80.26,99.61,115.47,112.3,119.57
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
216.04,169.94,151.88,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,88.14,96.45,42.35,42.35,42.35,50.47,42.35,42.81,42.35,42.35,42.35
63.58,136.65,42.35,42.35,42.35,42.35,54.15,68.27,90.4,42.35,42.35,42.35
96.61,42.35,42.35,42.35,42.35,63.15,82.71,79.34,75.83,96.2,88.74,120.05
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
150.21,88.74,87.4,42.35,42.35,53.08,77.8,74.32,69.04,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
164.37,135.4,138.2,88.74,42.35,42.35,54.09,62.58,42.35,42.35,42.35,42.35
42.35,42.35,42.35,108.93,100.1,92.8,100.03,128.85,116.18,110.59,125.21,112.32
42.35,42.35,42.35,42.35,42.35,73.36,86.55,91.45,87.79,61.49,77.72,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,49.02,42.35,42.35
42.35,42.35,42.35,42.35,42.35,53.08,54.24,42.35,57.35,69.1,42.35,45.41
163.37,206.47,223.19,251.54,166.79,209.51,221.37,260.71,242.19,247.81,273,162.77
42.35,42.35,42.35,42.35,42.35,65.43,73.79,98.7,75.63,97.83,102.94,75.94
42.35,42.35,42.35,42.35,42.35,42.35,65.48,75.09,56.2,49.61,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,44.82,52.2,42.35,42.35,60.55,68.13
49.77,64.32,42.35,42.35,42.35,82.44,95.29,109.4,118.91,143.64,91.45,89.48
236.56,238.27,194.23,126.1,139.87,91.17,103.91,124.65,112.21,50.42,55.28,133.46
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
283.74,254.97,236.56,169.5,150.89,139.01,145.79,205.74,202.03,236.56,247.82,179.43
341.8,210.94,117.3,89.95,126.57,105.02,101.88,109.82,154.03,119.32,152.44,119.57
177.36,135.4,187.92,177.43,166.41,155.68,185.75,187.63,178.97,151.29,164.35,162.44
190.62,178.73,172.81,148.14,154.13,102.9,50.31,55.78,50.03,42.35,44.96,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
152.22,165.49,154.21,148.37,139.41,180.16,109.29,77.03,106.74,120.07,106.1,119.57
153.28,127.9,87.59,140,135.33,143.47,114.48,119.29,99.66,84.75,65.77,114.53
42.35,42.35,42.35,92.59,42.35,42.35,54.09,42.35,56.06,50.42,42.35,74.56
60.25,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,45.82,42.35,42.35,42.35,42.35,50.47,42.35
103.03,128.94,184.7,176.96,88.74,42.35,74.12,73.33,81.81,129.99,53.08,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,48.97,46.8,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,50.73,49.11,91.74,70.62,93.71
42.35,42.35,42.35,42.35,42.35,52.95,42.35,42.35,42.35,42.35,42.35,80.44
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,48.43,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,62.12,61.82,85.42,75.78,98.3,123.92,95.35
42.35,42.35,42.35,42.35,42.35,67.62,75.14,68.27,75.82,133.59,112.67,151.47
42.35,42.35,42.35,42.35,42.35,62.12,75.4,78.09,90.3,76.45,46.67,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,47.78,60.58,59.89,42.35
236.56,134.65,109.27,94.11,113.68,135.44,123.17,113.26,126.82,122.52,166.02,210.67
59.35,88.05,64.7,88.86,109.97,85.45,90.81,98.65,104.8,119.95,189.07,163.06
50.06,42.35,42.35,76.32,65.46,95.98,111.19,133.31,145.46,154.56,170.69,162.4
474.16,236.56,214.34,206.62,186.04,235.8,164.05,150.03,160.03,224.26,166.21,194.07
42.35,42.35,42.35,42.35,42.35,54.08,68.05,71.5,65.97,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
96.8,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,43.94,69.42
42.35,42.35,42.35,42.35,65.46,93.07,88.74,90.24,90.38,92.83,133.29,119.79
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
53.22,42.35,42.35,97.97,125.23,116.17,122.5,118.95,149.13,163.13,269.86,231.16
42.86,42.35,42.35,42.35,42.35,82.29,49.07,42.35,42.35,65.66,44.5,48.37
186.88,205.74,236.47,169.5,226.46,193.75,211.62,236.56,220.49,205.74,237.81,217.71
125.97,169.47,138.96,169.33,141.45,167.8,242.27,181.99,191.14,236.55,286.81,317.83
88.73,43.45,67.96,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
189.05,127.1,89.07,42.35,42.35,42.35,43.08,50.03,52.2,70.7,42.35,55.07
84.44,121.59,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,62.12,68.52,61.07,55.98,70.91,106.29,162.92
42.35,42.35,42.35,42.35,42.35,127.03,85.89,109.99,97.92,84.09,59.71,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,47.08,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,52.37,74.32,74.88,58.28,55.28,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,54.4,42.35,65.14,54.38
42.35,42.35,42.35,42.35,42.35,83.95,103.92,131.21,105.44,113.45,124.43,104.03
42.35,42.35,42.35,42.35,42.35,52.46,42.35,53.17,48.78,51,61.49,49.71
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,46.66,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
92.39,131.85,141.64,186.13,186.62,181.78,205.74,188.14,201.19,215,153.51,151.37
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.56,50.16,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.75,42.35,42.35,42.35,42.35
58.11,42.35,42.35,42.35,42.35,42.35,46.66,60.36,77.25,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,131.62,79.3,72.01,86.02,88.07,47.78,42.35,42.35,42.35
42.35,42.35,42.35,42.35,65.46,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,53.06,123.74,121.5,42.35,107.54,122.74,104.55,96.55,125.32,165.1
42.35,42.35,42.35,42.35,97.18,82.44,106.05,130.78,88.74,111.21,77.48,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.88,42.35,42.35,43.73,45.7,119.76
42.35,42.35,42.35,93.14,91.54,78.08,103.48,134.95,157.07,205.75,101.83,119.79
42.35,42.35,110.68,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,46.34,105.69,162.15,143.18,137.77,125.78,133.8,165.99,158.82,129.1,174.06
42.35,42.35,42.35,42.35,42.35,42.35,50.23,45.38,71.66,80.17,52.46,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,52.08,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
59.93,112.46,154.49,91.81,76.18,42.35,56.07,65.32,64.35,47.28,57.14,82.18
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.74,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,45.35,42.35,64.85,61.34,42.35
42.35,42.35,42.35,42.35,42.35,54.08,42.35,42.35,42.35,42.35,42.35,42.35
56.2,97.15,152.54,85.62,42.35,59.66,47.38,58.85,71.91,69.88,75.31,116.07
55.48,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,51.01,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,59.55,42.35,83.2,62.74,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,50.33,70.53,122.55,76.2,78.13
42.35,57.41,57.43,117.93,84.5,85.07,95.37,83.05,74.95,42.35,42.35,47.84
60.51,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,50.14
42.35,42.35,42.35,42.35,42.35,73.36,77.8,97.05,104.72,104.46,77.24,89.61
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,44.15,42.35,42.35,42.35,42.35
123.92,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,44.21,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
182.92,181.49,292.28,135.86,142.12,141.62,154.63,133.8,139.06,133.1,155.35,203.94
42.35,42.35,88.74,101.72,111.61,92.8,74.68,83.75,81.36,104.46,104.48,89.41
42.35,42.35,42.35,42.35,42.35,65.49,69.31,54.57,76.84,46.75,52.76,42.35
42.35,42.35,42.35,54.08,91.78,96.21,83.27,63.34,72.41,76.17,59.43,120.68
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,120.14,153.93,206.07,226.46,246.85,214.9,193.47,201.18,237.27,158.36,159.28
341.8,513.89,513.89,316.77,282.66,253.33,357.36,235.56,401.24,513.89,346.37,365.14
