20-Jan,20-Feb,20-Mar,20-Apr,20-May,20-Jun,20-Jul,20-Aug,20-Sep,20-Oct,20-Nov,20-Dec
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,49.16,42.35,42.35,42.35,69.51,76.82,86.67,91.19,78.97,53.27,48.74
132.29,146.88,164.38,193.8,187.62,216.88,215.63,222.93,232.8,208.01,158.55,61.67
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
53.14,106.7,156.18,178.14,149.16,67.03,47.45,53.9,94.56,70.74,106.09,87.98
57.95,55.82,85.08,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
46.51,42.35,107.79,121.77,117.99,42.35,79.53,91.66,107.65,104.04,120.73,59.31
141.84,61.16,55.68,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,43.08,42.35,42.35,42.35,42.35,62.06,74.47,81.91,59.24,42.35,42.35
51.78,42.35,42.35,42.35,42.35,42.35,67.01,85.26,55.01,64.04,42.35,47.91
42.35,42.35,42.35,42.35,42.35,42.35,69.67,96.66,100.94,178.16,206.03,200.98
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,83.91,50.41,51.27,50.54,78.66,121.87,100.31
150.39,191.97,130.13,125.11,162.24,145.58,178.89,202.37,160.52,192.59,99.85,53.98
42.35,42.35,42.35,43.06,42.35,98.12,65.23,64,61.57,62.5,42.35,42.35
78.06,82.9,93.03,48.74,42.35,62.88,76.3,89.87,95.58,42.35,42.35,42.35
56.99,42.35,70.93,42.35,42.35,42.35,65.23,46.99,62.23,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
88.74,142.8,83.74,42.35,42.35,42.35,49.52,50.78,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,65.44,72.95,54.21,42.35,57.2,42.35,42.35
98.37,49.16,42.35,42.35,42.35,111.55,130.75,120.51,94.7,107.42,64.82,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,45.49,57.78,43.98,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
327.28,143.81,76.52,42.35,42.35,42.35,46.73,42.35,42.35,42.35,42.35,42.35
124.19,187.06,199.64,226.15,90,191.34,188.42,218.26,203.48,161.54,177.29,157.57
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
80.78,107.26,149.56,69.04,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
249.95,144.01,150.48,128.71,42.35,182.03,194.06,170.01,178.87,208,188.15,88.74
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,56.34,71.56,42.35
42.35,42.35,42.35,42.35,42.35,89.98,76.55,65.72,54.86,56.89,77.55,42.35
342.62,227.87,198.37,154.22,131.42,150.92,140.12,99.69,89.59,138.99,145.46,94.59
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,61.83,133.58,42.35
53.07,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
277.64,147.99,42.35,42.35,42.35,42.35,42.35,42.35,42.35,73.71,79.19,98.09
249.95,464.53,42.35,42.35,73.75,99.81,109.78,128.88,99.9,113.08,71.09,52.46
42.35,42.35,42.35,42.35,42.35,51.17,42.35,42.35,42.35,42.35,42.35,42.35
72.64,149.66,42.35,42.35,42.35,63.42,42.35,67.72,46.79,42.35,42.35,53.06
344.55,513.89,432.21,513.89,513.89,228.75,230.98,228.69,229.91,198.52,267.46,129.94
166.86,155.43,110.17,128.6,102.93,115.19,42.35,42.35,42.35,42.35,42.35,42.35
254.97,155.99,197.13,159.47,137.6,128.48,133.88,147.66,149.42,57.97,63.29,42.35
42.35,42.35,42.35,42.35,98.7,114.12,76.82,58.03,47.87,42.35,42.35,42.35
200.45,108.81,42.35,42.35,42.35,79.16,51.14,64.14,42.35,42.35,42.35,42.35
513.89,178.03,180.76,177.34,190.34,186.56,223.17,210.73,228.01,192.59,129.35,42.35
342.75,467.08,174.55,214.71,155.1,231.48,225.72,244.58,240.11,262.54,192.58,179.29
134.24,227.04,264.88,212.65,42.35,109.36,142.11,156.04,178.87,138.4,238.41,101.43
327.28,176.29,125.06,140.65,149.67,188.14,217.94,200.49,169.62,94.72,93.54,74.48
164.54,108.81,42.35,42.35,42.35,42.35,42.35,51.32,42.35,42.35,42.35,42.35
299.28,240.6,211.42,210.36,176.7,194.97,208.01,263.8,263.61,215.09,185.59,175.65
42.35,59.81,42.35,42.35,42.35,45.96,71.21,74.95,67.03,58.36,48.67,50.36
108.37,133.02,195.18,165.69,142.8,135.13,192.72,341.61,513.89,308.3,457.16,140.49
310.06,223.53,180.67,137.51,137.6,162.4,133.08,168.54,149.58,179.31,210.15,140.49
42.35,42.35,42.35,42.35,42.35,63.49,76.3,83.71,76.2,42.35,42.35,42.35
120.12,143.84,137.34,140.59,148.02,149.97,205.74,205.9,205.74,150.22,156.79,143.54
92.72,43.16,42.35,42.35,42.35,62.88,47.52,79.23,67.03,53.25,42.35,42.35
120.12,130.57,63.2,50.46,125.49,110.49,52.81,105,63.89,64.5,42.35,42.35
70.9,127.3,145.46,155.78,128.03,122.52,132.64,131.52,86.42,140.08,75.61,43.23
42.35,42.35,42.35,42.35,42.35,67.06,71.73,99.69,118.9,146.1,58.22,42.35
343.84,513.89,354.08,513.89,277.08,228.13,237.38,314.7,384.46,430.71,279.1,141.87
128.15,113,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
133.63,65.73,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
139.41,64.04,50.51,54.7,77.79,71.79,42.35,51.34,54.95,53.24,42.35,42.35
42.35,42.35,91.04,42.35,42.35,42.35,71.33,75.48,48.21,42.35,42.35,42.35
42.35,42.35,42.35,48.89,42.35,75.27,77.35,87.4,42.35,42.35,42.35,44.28
210.29,42.35,42.35,42.35,42.35,42.35,42.35,47.03,80.76,59.67,52.4,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
96.51,73.6,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
228.04,92.86,172.06,122.53,83.1,47.99,89.08,49.76,70.98,61.15,63.13,50.8
42.35,42.35,42.35,42.35,42.35,42.35,45.49,53.9,85.53,46.71,66.49,42.35
42.35,42.35,42.35,74.18,92.4,42.35,45.49,53.9,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,46.95,47.96,43.98,42.35,81.78,42.35
141,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
169.33,142.7,109.85,63.11,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,46.95,42.35,42.35,42.35,42.35,42.35
42.35,48.53,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,47.61,42.35,42.35,42.35,42.35,42.35
42.35,89.09,163.26,131.12,168.74,122.52,71.4,66.99,83.8,42.35,69.39,42.35
266.13,81.59,93.96,42.35,42.35,42.35,49.48,52.4,47.18,49.34,42.35,55.1
42.35,42.35,42.35,42.35,82.64,94.95,70.76,64,49.71,85.09,116.86,42.35
195.4,42.35,42.35,42.35,42.35,42.35,49.03,49.33,64.34,50.48,53.63,42.35
52.94,42.35,42.35,42.35,42.35,42.35,43.8,42.35,42.35,42.35,42.35,42.35
77.15,42.35,42.35,42.35,42.35,42.35,52.81,52.85,42.35,58.36,42.35,42.35
75.17,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
145.83,65.53,42.35,42.35,42.35,81.25,70.93,48.39,42.35,42.35,42.35,42.35
148.31,84.27,59.96,74.6,98.7,118.21,133.64,122.47,100.03,89.95,96.15,55.75
407.51,221.33,180.67,134.36,161.27,216.88,184.28,200.49,160.51,179.44,145.46,140.98
181.63,139.28,141.67,143.65,138.62,174.76,207.18,113.43,112.41,64.04,144.98,134.73
148.31,73.6,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
262.33,145.59,166.27,173.04,147.8,135.13,128.31,146.67,148.52,108.73,105.49,42.35
198.66,139.24,88.74,131.3,137.6,163.5,193.45,231.46,513.89,513.89,513.89,186.68
53.53,42.35,42.35,73.43,42.35,42.35,70.76,58.21,89.73,57.44,42.35,42.35
47.45,42.35,42.35,42.35,42.35,67.06,46.3,57.78,76.64,74.78,91.51,68.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
53.13,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
46.51,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
513.89,183.43,120.24,107.04,79.33,42.35,107.06,153.2,120.72,68.25,68.64,52.37
466.04,213.49,194.57,177.85,178.93,136.52,80.79,67.66,55.01,75.27,66.83,61.71
65.37,72.47,49.84,42.35,42.35,105.17,76.62,97.13,156.7,155.84,210.15,140.69
136.57,82.06,58.03,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
181.28,89.26,42.35,42.35,42.35,42.35,71.21,53.1,75.43,80.97,67.6,42.35
109.27,106.8,88.19,93.32,231,210.95,201.61,155.5,183.19,177.47,200.14,145.46
120.12,61.81,42.35,43.05,42.35,45.97,52.81,52.85,58.68,166.27,80.54,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,75.27,49.2,47.7,54.81,71.27,67.64,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,52.48,42.35,42.35,42.35,42.35
46.51,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
88.74,86.29,42.35,42.35,42.35,63.48,49.52,78.13,48.71,54.47,42.35,42.35
102.32,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,79.29,46.65,55.34,83.6,50.69,42.35,42.35
78.81,89.09,58.42,42.35,42.35,100,76.23,89.19,93.12,83.31,156.62,121.77
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
64.1,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
62.1,90.56,42.35,42.35,107.59,95.2,80.26,87.37,77.26,86.61,114.25,240.2
215.74,205.74,135.44,110.31,111.19,73.53,77.14,131.53,85.84,76.63,146.56,130.32
513.89,237.96,151.57,182.53,173.1,158.84,133.97,118.84,134.44,110.23,134.92,235.63
513.89,464.53,326.16,133.71,88.74,42.35,148.74,182.38,164.72,200.48,205.74,188.49
110.33,56.6,105.92,42.35,70.96,84.53,114.9,102.1,108.24,90.22,67.12,42.35
42.35,42.35,42.35,42.35,42.35,63.49,42.35,42.35,42.35,42.35,42.35,42.35
211.07,182.12,153.96,127.72,168.74,174.6,118.08,120.51,153.37,62.71,62.34,51.49
136.38,164.94,142.71,144.68,55.82,175.39,177.32,158.31,160.52,137.05,104.64,102.46
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,43.98,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
180.44,132.16,149.5,165.53,56.72,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
74.84,141.72,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
148.31,125.93,85.93,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
127.51,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
150.64,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
96.2,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
67.03,102.99,139.12,97.33,89.9,163.68,124.14,104.49,55.01,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,60.23,48.37,45.34,48.93,42.35,42.35
111.35,200.37,139.47,96.66,113.77,110.3,82.37,87.37,67.09,52.06,64.87,89.64
42.35,42.35,42.35,42.35,42.35,42.35,47.52,86.77,100.93,42.35,42.35,42.35
132.51,169.07,188.14,66.04,122.9,81.07,92.57,108.9,115.99,88.43,71.09,72.64
147.32,117.85,85.3,105.62,116.57,89.98,137.59,109.77,188.14,136.41,85.55,46.32
42.35,144.14,67.03,138.08,149.88,115.62,126.78,173.85,170.54,199.24,188.14,122.48
42.35,42.35,42.35,42.35,42.35,42.35,73.63,65.83,57.79,107.49,58.23,65.16
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
513.89,230.38,181.41,124.97,99.84,42.35,118.69,131.53,108.2,125.39,43.59,60.1
205.77,148.09,169.35,129.43,117.37,123.5,78.26,87.37,70.95,42.35,42.35,42.35
87.86,65.08,71.58,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
65.18,79.98,69.55,130.11,42.35,42.35,45.49,47.96,42.35,44.06,42.35,42.35
42.35,42.35,42.35,42.35,42.35,89.5,118.69,131.53,136.06,133.38,73.4,106.06
273.11,195.81,211.42,213.83,280.33,257.99,277.03,389.7,435.71,489.85,513.89,249.96
57.15,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
249.95,142.13,151.34,207.4,174.94,161.12,136.83,149.46,199.58,215.09,279.1,242.96
513.89,513.89,513.89,172.59,513.89,205.74,217.99,193.67,208.01,342.47,215.74,188.14
513.89,513.89,513.89,513.89,513.89,402.55,415.43,411.5,480.2,513.89,513.89,225.05
42.35,42.35,48.2,53.06,82.64,67.02,90,121.93,63.03,85.09,48.25,110.83
124.61,84.58,110.41,95.13,141.96,56.83,45.49,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,97.05,156.45,117.77,135.3,148.12,94.7,113.7,104.45,132.77
42.35,42.35,42.35,42.35,85.43,112.81,102.64,132.13,97.16,126.62,122.58,98.17
42.35,42.35,42.35,42.35,42.35,51.17,49.77,42.35,42.35,42.35,53.51,42.35
126.11,123.88,130.64,153.43,190.05,217.75,217.83,235.46,235.81,279.38,280.01,373.92
42.35,42.35,42.35,42.35,42.35,63.42,76.55,60.39,54.86,42.35,53.91,42.35
42.35,42.35,42.35,42.35,42.35,56.54,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,56.55,47.52,83.81,54.72,138.11,141.97,42.35
42.35,42.35,42.35,42.35,42.35,72.64,52.81,52.85,47.88,42.35,42.35,42.35
259.07,513.89,325.92,413.06,352.38,231.08,235.5,389.7,403.9,259.19,210.88,130.52
334.31,106.8,59.58,43.58,42.35,80.21,116.51,120.42,141.41,68.56,69.27,73.98
138,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
55.46,148.01,207.1,193.8,205.74,239.89,221.31,227.15,180.49,147.68,205.74,233.43
132.62,105.94,45.17,69.91,42.35,42.35,46.56,42.35,54,42.35,42.35,47.06
53.24,66.2,114.27,121.75,103.92,55.01,46.56,69.2,42.35,42.35,42.35,42.35
57.85,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
257.08,75.06,100.49,89.08,66.79,67.03,107.98,151.22,116.57,179.9,169.17,155.74
88.74,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
56.94,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
100.23,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
262.92,235.67,180.67,155.72,42.35,141.53,184.87,150.39,87.81,132.03,114.99,71.54
138.71,203.66,181.59,226.77,210.15,254.97,319.53,244.42,252.7,258.06,248.16,277.77
63.17,42.35,42.35,42.35,42.35,42.35,46.95,42.35,42.35,69.79,63.15,42.35
320.84,513.89,231.61,173.04,187.62,205.74,228.26,222.93,150.05,246.26,279.1,173.76
66.85,65.4,73.35,91.58,133.27,155.09,115.63,145.46,165.43,205.74,221.33,249.96
121.95,170.47,131.72,127.29,182.61,241.31,204.12,247.25,255.4,218.28,205.52,160.47
65.96,88.44,141.64,129.43,142.8,179.3,196.41,168.24,233.76,433.19,409.65,167.9
81.22,59.05,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
483.88,372.01,190.84,127.29,142.8,197.88,219.16,213.16,235.41,331.13,297.32,227.02
120.12,176.23,82.89,42.35,42.35,122.3,89.63,130.76,133.55,209.21,238.41,145.11
42.35,42.35,42.35,42.35,88.74,173.51,142.92,151.23,108.76,86,98.01,42.35
352.38,184.35,121.82,42.35,49.59,60.65,42.35,43.49,54.86,74.12,64.24,42.35
82.73,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
276.9,224.2,211.42,195.38,207.32,194.48,205.74,240.36,238.75,213.16,115.58,84.46
56.12,42.35,42.35,42.35,42.35,42.35,45.49,57.57,42.35,42.35,53.84,42.35
110.33,156.51,138,133.34,131.65,121.94,145.46,112.85,102.49,60.32,66.15,58.97
42.35,42.35,42.35,42.35,42.35,42.35,47.61,47.03,54.86,61.66,72.46,42.35
57.19,103.15,62.61,42.35,42.35,60.7,90.3,99.47,47,42.35,42.35,42.35
55.46,42.35,113.21,105.3,84.87,51.17,74.39,48.96,42.35,42.35,42.35,42.35
81.21,133.02,42.35,42.35,87.82,42.35,42.35,44.71,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
217.99,203.66,147.11,165.03,98.43,53.51,45.49,53.53,43.22,42.35,42.35,54.67
177.07,229.56,167.31,82.03,79.89,81.25,73.02,74.95,58.6,42.35,42.35,42.35
42.35,47.22,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,47.22,52.81,65.24,80.51,97.54,58.32,55.37
58.58,173.03,180.67,201.12,207.32,195.21,123.78,90.52,93.73,119.93,88.74,143.26
352.38,513.89,513.89,219.04,88.74,188.14,300.28,513.89,513.89,352.38,344.86,91.78
89.71,144.61,130.64,187.16,141.27,157.43,81.66,76.88,54.83,49.87,55.56,61.74
342.62,513.89,513.89,52.87,513.89,513.89,513.89,513.89,513.89,513.89,513.89,513.89
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,50.05,109.63,156.45,203.53,184.42,216.99,184.54,139.41,208,140.49
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
130.74,47.69,42.35,42.35,42.35,62.89,79.89,98.89,98.45,70.26,58.23,42.35
320.23,153.05,194.57,192.41,80.45,128.73,85.04,86.67,55.01,53.59,42.35,43.23
513.89,173.16,159.31,213.83,194.66,144.98,230.74,251.49,229.13,192.64,141.54,66.93
513.89,435.67,219.45,213.83,206.24,195.7,195.45,223.7,190.83,185.94,171.28,160.47
280.01,222.35,42.35,42.35,42.35,42.35,42.35,54.49,69.95,84.83,42.35,43.24
513.89,397.6,194.82,214.46,249.63,212.53,214.48,208.7,204.67,210.14,146.48,172.78
153.72,188.22,180.67,127.29,121.95,42.35,177.74,151.34,175.34,208.01,151.7,113.63
148.31,187.39,189.94,142.12,103.92,58.66,80.79,85.21,54,103.89,105.17,55.31
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
120.12,144.61,176.45,143.44,89.89,95.78,70.06,47.9,42.35,42.35,42.35,42.35
249.95,146.05,174.55,155.78,132.09,42.35,57.49,52.82,42.35,60.65,65.77,42.35
435.76,371.61,222.25,222.82,277.62,194.02,195.12,152.58,150.79,101.36,48.15,55.59
51.14,42.35,42.35,97.47,42.35,42.35,61.88,69.95,58.31,46.25,42.35,42.35
91.06,144.23,175.47,76.23,107.55,43.95,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,46.78,42.35,42.35,64.25,42.35
109.21,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,82.65,109.19,115.67,105.45,99.59,107.96,63.32,86.74
148.31,48.07,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,80.79,85.26,60.17,63.45,42.35,43.23
153.34,121.35,58.03,42.35,42.35,53.06,65.04,49.57,95.48,76.09,91.68,75.4
56.99,42.35,42.35,42.35,42.35,52.49,42.35,42.35,42.35,42.35,42.35,42.35
42.35,57.48,50.19,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
339.54,124,121.93,104.83,158.74,188.94,188.14,180.83,200.18,186.5,104.6,100.1
42.35,42.35,42.35,42.35,42.35,42.35,42.35,46.75,42.35,42.35,42.35,42.35
513.89,246.41,208.85,163.1,49.14,42.35,80.97,79.89,67.02,77.79,47.05,42.35
96.4,98.65,148.03,79.35,58.25,79.95,116.79,101.2,157.56,120.29,177.29,180.87
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,48.17,68.13,50.14,52.19,80.63
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
120.12,42.35,42.35,42.35,42.35,42.35,46.56,42.35,42.35,42.35,42.35,42.35
269.17,73.47,59.58,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
193.67,65.08,109.49,143.65,52.2,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
149.93,137.57,65.19,97.62,42.35,42.35,42.35,42.35,42.35,50.54,42.35,42.35
148.31,175.66,174,152.76,161.27,188.97,145.46,151.34,156.77,87.69,111.45,54.99
99.34,144.61,143.64,96.11,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,88.74,106.09,86.68,129.25,148.66,63.47,52.04
120.12,89.09,58.03,65.27,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
94.32,122.6,88.35,68.12,79.26,121.66,144.71,160.65,119.37,135.4,59.92,42.35
58.53,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
97.44,179.29,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
249.95,79.02,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
375.17,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
149.26,139.28,165.26,155.78,138.62,91.29,95.01,85.26,90.05,42.35,42.35,50.35
148.31,145.59,155.01,125.67,103.91,112.22,94.53,121.93,91.94,42.35,66.86,42.35
82.96,78.39,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,83.96,109.07,126.75,156.78,111.68,153.83,111.16,145.11
42.35,42.35,42.35,42.35,42.35,67.03,95.01,91.86,78.91,52.08,42.35,42.35
58.58,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,49.77,52.85,42.35,42.35,42.35,42.35
166.92,89.26,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.87
53.17,61.98,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
82.88,126.84,159.74,138.05,138.25,97.67,118.08,116.14,90.44,117.57,117.03,122.48
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
158.74,101.94,86.21,91.96,42.35,42.35,72.32,106.59,83.98,78.3,63.32,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
95.71,143.91,166.8,109.45,127.59,146.07,135.11,156.1,180.79,129.67,150.38,100.52
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
513.89,513.89,513.89,304.61,278.61,251.38,257.91,343.32,363.4,279.17,279.1,225.05
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,43.8,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,47.39,79.53,57.37,61.85,54.09,52.74,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
277.47,513.89,327.06,217.02,225.72,228.75,254.97,353.8,198.25,240.2,352.38,201.84
49.2,42.35,42.35,42.35,42.35,63.24,42.35,45.45,84.77,111.17,139.9,134.16
42.35,42.35,42.35,95.94,57.92,97.09,143.08,160.27,189.87,238.18,346.38,108.16
42.35,42.35,42.35,42.35,42.35,42.35,42.35,47.03,54.72,78.14,73.89,91.72
52.95,42.35,42.35,42.35,42.35,43.95,76.3,68.02,59.87,105.5,135.59,104.96
42.35,42.35,42.35,42.35,42.35,42.35,60.2,46.06,42.35,54.47,56.29,42.35
82.73,143.1,114.74,165.55,140.38,116.34,165.65,173.29,139.12,181.02,185.13,238.52
513.89,513.89,325.92,139.55,166.61,163.5,109.23,76.83,62.22,89.61,148.8,63.91
